Contrast,Delay,Diameter,Duration,Orientation,Spatial_Frequency,Temporal_Frequency,X,Y,Phase,Trial_Type,Block_Type
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,351,0.05,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
0,0.343,351,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,351,0.2,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,351,0.1,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,351,0.2,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,351,0.1,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,351,0.2,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,351,0.05,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,351,0.2,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,351,0.2,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,351,0.2,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,351,0.1,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
1,0.343,350,0.343,0,0.04,2,0,0,0,standard,standard_oddball
